 0.1738000000000000E+04, 0.4902799967088640E+04, 1.4178101463045039E-05,  120,  120,    1, 0.0000000000000000E+00, 0.0000000000000000E+00
   18,    0,-5.2032090678533099e-07, 0.0000000000000000e+00, 7.5274764370497515e-14, 0.0000000000000000e+00             
   18,    1, 3.6041578032119599e-07, 2.6841430713012301e-08, 8.4908868381053016e-14, 9.5506485807022525e-14             
   18,    2,-3.1662114161484702e-07,-7.2611761816849400e-07, 7.6262473468721395e-14, 1.0398874385356454e-13             
   18,    3, 9.9522670770699004e-07, 4.3266095280775600e-07, 1.0039132515259911e-13, 1.2808298232849534e-13             
   18,    4,-8.0305511019220098e-07, 1.0913214180179499e-06, 1.1889824645392521e-13, 1.1808340038772958e-13             
   18,    5,-5.1930036688650204e-07, 7.3191246575514500e-08, 1.5799334416529306e-13, 1.7769293954504468e-13             
   18,    6,-1.7013065485277099e-06, 7.3391052622023496e-07, 2.6612191313592203e-13, 2.6357191899689746e-13             
   18,    7,-2.1831763885733601e-07,-1.1337239345832500e-06, 2.0578029934110685e-13, 2.0636214533709183e-13             
   18,    8, 4.4459462525297701e-07, 2.8680427897976101e-07, 4.8025952996235832e-13, 4.6669659688019277e-13             
   18,    9, 5.5072930170668495e-07,-6.3740232209685799e-07, 3.4178001288024973e-13, 3.4026356541751499e-13             
   18,   10, 3.5819616998679099e-07,-5.5010193778540904e-07, 6.2498927671283521e-13, 6.2800765903943834e-13             
   18,   11, 4.2128099031246401e-07,-1.2979791874815301e-06, 6.0178285741414253e-13, 6.2644399435417555e-13             
   18,   12, 8.3086226126893504e-07, 2.3475614551327699e-07, 6.7463687850346689e-13, 6.7660629771370567e-13             
   18,   13,-1.2158437243028201e-06,-1.0016293554124900e-07, 9.6258947270383885e-13, 9.5364197003258503e-13             
   18,   14, 6.1092896946235894e-08,-1.1320503975615601e-06, 7.4956931616802894e-13, 7.7353272607337963e-13             
   18,   15, 2.4321627802418298e-07,-1.0844704637443900e-06, 1.3261257046207529e-12, 1.3492962316684386e-12             
   18,   16, 8.9881630406245305e-07,-2.1359695588532900e-07, 1.1863440120210397e-12, 1.2158514071731721e-12             
   18,   17, 1.2300336178568600e-06,-4.7126690482933801e-07, 1.7741061406326224e-12, 1.7973249603065257e-12             
   18,   18,-2.0969437988113499e-07,-2.8514413006776102e-07, 2.7965311899024220e-12, 2.8287046918694622e-12             
   19,    0, 2.1565518286635401e-07, 0.0000000000000000e+00, 7.5959993148220003e-14, 0.0000000000000000e+00             
   19,    1,-5.9124009222680303e-07, 1.3131884602530901e-07, 7.3249086437248514e-14, 7.5233214941022090e-14             
   19,    2, 1.7300124297031799e-07,-3.7178525872291501e-07, 9.4329491484256666e-14, 1.0062351948221943e-13             
   19,    3,-6.3197378179851005e-07, 9.7661035171026302e-07, 1.2583225219089031e-13, 1.0205842616649224e-13             
   19,    4,-9.9349345767366307e-07,-1.0539041502887300e-06, 1.7221459579299501e-13, 1.2688396386849952e-13             
   19,    5,-2.5844956827533601e-07, 1.4832581708165300e-06, 1.5697713965724429e-13, 1.6366562248201054e-13             
   19,    6, 1.5870808719633400e-07, 3.8007162217719098e-07, 2.6354319984503120e-13, 2.4581155083806495e-13             
   19,    7, 1.2234447451398000e-06, 4.9114796711137603e-07, 2.0029521058304576e-13, 1.9629266731756551e-13             
   19,    8, 6.5120166401466300e-07, 8.6667881072035801e-07, 3.6985179821105387e-13, 3.7307135520934108e-13             
   19,    9,-6.5371962011870696e-08,-4.2221431553744998e-07, 3.0879227121535228e-13, 3.1493511347042430e-13             
